# HOMER Peaks
# Peak finding parameters:
# tag directory = Anat_WT_12h_LPS3
#
# total peaks = 35435
# peak size = 77
# peaks found using tags on both strands
# minimum distance between peaks = 154
# fragment length = 300
# genome size = 2000000000
# Total tags = 17922219.5
# Total tags in peaks = 971741.5
# Approximate IP efficiency = 5.42%
# tags per bp = 0.007926
# expected tags per peak = 0.610
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 2.779433e-07
# FDR tag threshold = 8.0
# number of putative peaks = 148809
#
# input tag directory = Anat_WT_12h_LPS3
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 106718
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 6642
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 14
#
# cmd = findPeaks Anat_WT_12h_LPS3 -o Anat_WT_12h_LPS3.peaks.txt -style factor -fragLength 300 -i Anat_WT_12h_LPS3
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr3-6281	chr3	105566551	105566627	+	5.58	0.740	10.500000	10.5	1.5	7.00	4.10e-06	9.62	1.59e-07	0.99
chr3-7006	chr3	108780681	108780757	+	5.58	0.803	9.000000	10.0	1.0	10.00	1.11e-07	12.82	1.05e-08	1.05
chr3-6506	chr3	116304095	116304171	+	5.58	0.754	10.000000	10.0	0.5	20.00	1.63e-10	9.88	1.25e-07	0.99
chr3-6507	chr3	116304095	116304171	+	5.58	0.803	10.000000	10.0	2.0	5.00	4.65e-05	9.99	1.12e-07	0.94
chr3-5876	chr3	123025172	123025248	+	5.58	0.792	11.500000	10.0	1.5	6.67	4.10e-06	26.03	1.31e-11	0.99
chr3-6516	chr3	126649682	126649758	+	5.58	0.714	10.000000	10.0	0.5	20.00	1.63e-10	7.67	1.20e-06	0.94
chr3-6109	chr3	131033278	131033354	+	5.58	0.753	11.000000	10.0	1.5	6.67	4.10e-06	13.86	5.13e-09	0.94
chr3-6313	chr3	133057663	133057739	+	5.58	0.810	10.500000	10.0	1.5	6.67	4.10e-06	30.68	2.69e-12	0.94
chr3-6120	chr3	137486463	137486539	+	5.58	0.797	11.000000	11.0	2.0	5.50	8.31e-06	6.17	8.02e-06	0.94
chr3-6544	chr3	137516022	137516098	+	5.58	0.704	10.000000	10.0	2.0	5.00	4.65e-05	7.49	1.48e-06	0.94
chr3-6139	chr3	151937012	151937088	+	5.58	0.845	11.000000	10.0	1.5	6.67	4.10e-06	24.09	2.77e-11	0.94
chr3-5922	chr3	152424242	152424318	+	5.58	0.808	11.500000	10.0	1.5	6.67	4.10e-06	6.20	7.70e-06	0.94
chr3-6829	chr3	152591720	152591796	+	5.58	0.740	9.500000	10.0	2.0	5.00	4.65e-05	10.50	2.93e-07	1.07
chr3-6140	chr3	152595214	152595290	+	5.58	0.730	11.000000	10.0	1.0	10.00	1.11e-07	11.99	1.95e-08	0.94
chr3-6574	chr3	157724105	157724181	+	5.58	0.707	10.000000	10.0	2.0	5.00	4.65e-05	7.10	2.37e-06	0.94
chr4-7607	chr4	3586583	3586659	+	5.58	0.761	10.000000	10.0	1.5	6.67	4.10e-06	5.48	2.16e-05	0.99
chr4-7869	chr4	7097455	7097531	+	5.58	0.797	9.500000	10.0	2.0	5.00	4.65e-05	34.83	7.87e-13	0.99
chr4-7175	chr4	7932479	7932555	+	5.58	0.839	11.000000	10.0	1.5	6.67	4.10e-06	47.73	3.64e-14	0.94
chr4-7374	chr4	7932479	7932555	+	5.58	0.831	10.500000	10.0	0.5	20.00	1.63e-10	46.86	4.36e-14	0.99
chr4-7392	chr4	19879290	19879366	+	5.58	0.894	10.500000	10.0	0.5	20.00	1.63e-10	34.37	8.97e-13	0.99
chr4-7395	chr4	20049621	20049697	+	5.58	0.818	10.500000	10.0	1.0	10.00	1.11e-07	35.80	6.03e-13	1.05
chr4-7642	chr4	40759892	40759968	+	5.58	0.675	10.000000	10.0	1.0	10.00	1.11e-07	4.67	8.12e-05	0.94
chr4-7644	chr4	41139708	41139784	+	5.58	0.659	10.000000	10.0	1.0	10.00	1.11e-07	11.56	2.73e-08	0.99
chr4-7647	chr4	41554010	41554086	+	5.58	0.811	10.000000	10.0	2.0	5.00	4.65e-05	17.18	6.86e-10	0.99
chr4-7659	chr4	45600236	45600312	+	5.58	0.674	10.000000	10.0	1.5	6.67	4.10e-06	12.33	1.51e-08	0.94
chr4-8235	chr4	45828589	45828665	+	5.58	0.840	9.000000	10.0	2.0	5.00	4.65e-05	7.56	7.02e-06	1.07
chr4-7209	chr4	46605007	46605083	+	5.58	0.581	11.000000	10.0	1.0	10.00	1.11e-07	6.12	8.52e-06	0.94
chr4-7442	chr4	53487152	53487228	+	5.58	0.776	10.500000	10.5	0.5	21.00	1.63e-10	11.16	3.76e-08	0.99
chr4-7938	chr4	55253509	55253585	+	5.58	0.854	9.500000	10.0	0.5	20.00	1.63e-10	46.03	5.20e-14	0.99
chr4-7222	chr4	55873065	55873141	+	5.58	0.750	11.000000	10.0	1.0	10.00	1.11e-07	24.32	2.53e-11	0.99
chr4-7680	chr4	57917204	57917280	+	5.58	0.807	10.000000	10.0	1.0	10.00	1.11e-07	16.11	1.26e-09	1.05
chr4-7460	chr4	62980735	62980811	+	5.58	0.839	10.500000	10.0	1.5	6.67	4.10e-06	21.30	8.96e-11	0.99
chr4-8281	chr4	63015433	63015509	+	5.58	0.696	9.000000	10.0	1.5	6.67	4.10e-06	7.88	9.45e-07	1.05
chr4-7237	chr4	66457888	66457964	+	5.58	0.800	11.000000	10.0	1.0	10.00	1.11e-07	18.68	3.12e-10	0.94
chr4-8969	chr4	66482933	66483009	+	5.58	0.775	8.000000	10.0	0.5	20.00	1.63e-10	12.16	1.72e-08	1.26
chr4-7982	chr4	88469066	88469142	+	5.58	0.772	9.500000	10.0	2.0	5.00	4.65e-05	28.64	5.24e-12	1.05
chr4-7983	chr4	94184481	94184557	+	5.58	0.872	9.500000	10.0	1.0	10.00	1.11e-07	12.16	1.72e-08	0.99
chr4-8303	chr4	94184481	94184557	+	5.58	0.891	9.000000	10.0	1.0	10.00	1.11e-07	12.33	1.51e-08	1.11
chr4-7480	chr4	98778539	98778615	+	5.58	0.731	10.500000	10.0	1.5	6.67	4.10e-06	11.46	2.96e-08	0.94
chr4-7713	chr4	100886899	100886975	+	5.58	0.747	10.000000	10.0	0.5	20.00	1.63e-10	5.43	5.90e-05	0.95
chr4-7488	chr4	107501723	107501799	+	5.58	0.697	10.500000	10.0	0.5	20.00	1.63e-10	22.22	5.99e-11	0.94
chr4-8008	chr4	108881440	108881516	+	5.58	0.875	9.500000	10.0	0.5	20.00	1.63e-10	7.91	9.20e-07	1.05
chr4-7491	chr4	108924356	108924432	+	5.58	0.754	10.500000	10.0	0.5	20.00	1.63e-10	10.97	4.40e-08	0.94
chr4-7034	chr4	108928080	108928156	+	5.58	0.720	11.500000	10.0	1.5	6.67	4.10e-06	9.17	2.44e-07	0.94
chr4-7492	chr4	109376343	109376419	+	5.58	0.824	10.500000	10.0	1.0	10.00	1.11e-07	23.77	4.80e-10	0.90
chr4-8011	chr4	109376343	109376419	+	5.58	0.846	9.500000	10.0	2.0	5.00	4.65e-05	24.78	2.11e-11	0.99
chr4-7736	chr4	117538881	117538957	+	5.58	0.769	10.000000	10.0	1.0	10.00	1.11e-07	5.71	1.53e-05	0.94
chr4-7741	chr4	119136850	119136926	+	5.58	0.734	10.000000	10.0	0.5	20.00	1.63e-10	26.03	1.31e-11	0.94
chr4-7756	chr4	123576118	123576194	+	5.58	0.840	10.000000	10.0	1.0	10.00	1.11e-07	27.42	7.97e-12	0.99
chr4-7757	chr4	123819483	123819559	+	5.58	0.839	10.000000	10.0	1.5	6.67	4.10e-06	30.68	2.69e-12	0.99
chr4-7286	chr4	124776922	124776998	+	5.58	0.676	11.000000	10.0	1.0	10.00	1.11e-07	8.22	3.62e-06	0.90
chr4-8058	chr4	128601548	128601624	+	5.58	0.776	9.500000	10.0	2.0	5.00	4.65e-05	7.65	1.23e-06	1.05
chr4-7302	chr4	130500894	130500970	+	5.58	0.663	11.000000	10.0	0.5	20.00	1.63e-10	9.07	1.64e-06	0.90
chr4-7782	chr4	131621684	131621760	+	5.58	0.766	10.000000	10.0	2.0	5.00	4.65e-05	21.28	7.81e-10	0.95
chr4-8100	chr4	134439354	134439430	+	5.58	0.755	9.500000	10.0	1.5	6.67	4.10e-06	13.22	7.95e-09	0.99
chr4-6674	chr4	135063745	135063821	+	5.58	0.643	12.500000	10.0	0.5	20.00	1.63e-10	9.21	2.36e-07	0.94
chr4-7108	chr4	136082505	136082581	+	5.58	0.882	11.500000	10.0	2.0	5.00	4.65e-05	31.05	2.40e-12	0.94
chr4-7114	chr4	138357080	138357156	+	5.58	0.805	11.500000	11.5	0.5	23.00	7.42e-12	14.40	3.59e-09	0.94
chr4-7553	chr4	138422529	138422605	+	5.58	0.794	10.500000	10.0	2.0	5.00	4.65e-05	17.65	5.32e-10	0.94
chr4-7331	chr4	138731924	138732000	+	5.58	0.688	11.000000	10.0	1.5	6.67	4.10e-06	8.45	5.09e-07	0.99
chr4-7829	chr4	140435846	140435922	+	5.58	0.754	10.000000	10.0	2.0	5.00	4.65e-05	32.65	3.08e-11	0.90
chr4-6693	chr4	140625801	140625877	+	5.58	0.859	12.500000	10.0	1.5	6.67	4.10e-06	6.35	6.25e-06	0.94
chr4-7836	chr4	141232544	141232620	+	5.58	0.725	10.000000	10.0	1.5	6.67	4.10e-06	7.98	4.58e-06	0.90
chr4-7566	chr4	141473751	141473827	+	5.58	0.841	10.500000	10.5	1.5	7.00	4.10e-06	8.11	4.02e-06	0.90
chr4-7567	chr4	141473751	141473827	+	5.58	0.787	10.500000	10.5	0.5	21.00	1.63e-10	8.68	4.01e-07	0.94
chr4-7571	chr4	141722281	141722357	+	5.58	0.667	10.500000	10.0	1.5	6.67	4.10e-06	18.41	3.58e-10	0.94
chr4-7843	chr4	147837594	147837670	+	5.58	0.878	10.000000	10.0	1.5	6.67	4.10e-06	26.91	1.65e-10	0.95
chr4-8466	chr4	153439643	153439719	+	5.58	0.754	9.000000	10.0	0.5	20.00	1.63e-10	39.05	2.59e-13	1.18
chr4-7856	chr4	153479551	153479627	+	5.58	0.730	10.000000	10.0	1.0	10.00	1.11e-07	22.61	5.07e-11	0.99
chr5-7105	chr5	3224004	3224080	+	5.58	0.839	10.500000	10.0	0.5	20.00	1.63e-10	15.72	1.59e-09	0.94
chr5-6655	chr5	4918506	4918582	+	5.58	0.828	11.500000	10.0	1.0	10.00	1.11e-07	29.29	4.22e-12	0.94
chr5-7381	chr5	22025712	22025788	+	5.58	0.781	10.000000	10.0	0.5	20.00	1.63e-10	30.68	2.69e-12	0.94
chr5-6893	chr5	25345358	25345434	+	5.58	0.796	11.000000	10.0	1.5	6.67	4.10e-06	40.91	1.64e-13	0.94
chr5-7130	chr5	30008385	30008461	+	5.58	0.826	10.500000	10.0	2.0	5.00	4.65e-05	22.22	5.99e-11	0.99
chr5-7394	chr5	31081311	31081387	+	5.58	0.667	10.000000	10.0	2.0	5.00	4.65e-05	6.97	2.80e-06	0.94
chr5-7139	chr5	31879146	31879222	+	5.58	0.682	10.500000	10.0	0.5	20.00	1.63e-10	14.23	2.37e-08	0.95
chr5-7396	chr5	32139952	32140028	+	5.58	0.842	10.000000	10.5	1.0	10.50	1.11e-07	35.80	6.03e-13	0.99
chr5-7400	chr5	33320670	33320746	+	5.58	0.692	10.000000	10.0	2.0	5.00	4.65e-05	9.34	2.07e-07	0.94
chr5-7144	chr5	33713930	33714006	+	5.58	0.859	10.500000	10.0	1.0	10.00	1.11e-07	18.41	3.58e-10	0.99
chr5-7408	chr5	36963474	36963550	+	5.58	0.703	10.000000	10.0	0.5	20.00	1.63e-10	10.65	5.74e-08	0.94
chr5-6915	chr5	37112216	37112292	+	5.58	0.723	11.000000	10.0	2.0	5.00	4.65e-05	17.74	5.83e-09	0.90
chr5-7158	chr5	43679585	43679661	+	5.58	0.764	10.500000	10.0	1.5	6.67	4.10e-06	4.91	5.40e-05	0.94
chr5-7169	chr5	54548577	54548653	+	5.58	0.815	10.500000	10.0	0.5	20.00	1.63e-10	18.15	4.09e-10	0.94
chr5-7170	chr5	64250237	64250313	+	5.58	0.687	10.500000	10.0	0.5	20.00	1.63e-10	5.19	3.44e-05	0.94
chr5-7175	chr5	65038908	65038984	+	5.58	0.649	10.500000	10.0	2.0	5.00	4.65e-05	11.44	2.25e-07	0.90
chr5-7685	chr5	67088477	67088553	+	5.58	0.789	9.500000	10.0	1.0	10.00	1.11e-07	28.32	5.83e-12	0.99
chr5-6955	chr5	72622014	72622090	+	5.58	0.836	11.000000	10.0	2.0	5.00	4.65e-05	22.03	6.50e-11	0.94
chr5-7183	chr5	72942585	72942661	+	5.58	0.671	10.500000	10.5	2.0	5.25	4.65e-05	6.46	2.38e-05	0.90
chr5-7460	chr5	86353633	86353709	+	5.58	0.786	10.000000	10.0	1.0	10.00	1.11e-07	36.30	5.26e-13	0.94
chr5-7461	chr5	90758451	90758527	+	5.58	0.794	10.000000	10.0	2.0	5.00	4.65e-05	9.91	1.21e-07	0.99
chr5-7463	chr5	91129345	91129421	+	5.58	0.730	10.000000	10.0	1.0	10.00	1.11e-07	6.02	9.81e-06	0.94
chr5-7464	chr5	91568500	91568576	+	5.58	0.623	10.000000	10.0	2.0	5.00	4.65e-05	20.62	1.22e-10	0.94
chr5-6970	chr5	92527922	92527998	+	5.58	0.701	11.000000	10.0	1.5	6.67	4.10e-06	5.66	1.65e-05	0.94
chr5-7723	chr5	97463918	97463994	+	5.58	0.770	9.500000	10.0	1.5	6.67	4.10e-06	7.34	1.77e-06	0.99
chr5-6982	chr5	97491279	97491355	+	5.58	0.742	11.000000	10.0	2.0	5.00	4.65e-05	10.07	9.54e-08	0.99
chr5-7216	chr5	97557650	97557726	+	5.58	0.772	10.500000	10.0	1.0	10.00	1.11e-07	15.21	2.14e-08	0.90
chr5-8026	chr5	98343137	98343213	+	5.58	0.712	9.000000	10.0	1.0	10.00	1.11e-07	28.32	5.83e-12	1.05
chr5-7729	chr5	99952026	99952102	+	5.58	0.800	9.500000	10.0	0.5	20.00	1.63e-10	26.33	1.99e-10	0.95
chr5-7479	chr5	100059291	100059367	+	5.58	0.794	10.000000	10.0	1.5	6.67	4.10e-06	29.29	4.22e-12	0.99
chr5-7229	chr5	102367402	102367478	+	5.58	0.677	10.500000	10.0	1.0	10.00	1.11e-07	14.73	2.91e-09	0.94
chr5-7736	chr5	102578679	102578755	+	5.58	0.873	9.500000	10.0	0.5	20.00	1.63e-10	36.82	4.59e-13	1.05
chr5-7484	chr5	103000632	103000708	+	5.58	0.754	10.000000	10.0	0.5	20.00	1.63e-10	19.13	3.08e-09	1.01
chr5-7485	chr5	103275193	103275269	+	5.58	0.633	10.000000	10.0	1.0	10.00	1.11e-07	5.52	2.05e-05	0.94
chr5-7488	chr5	104774013	104774089	+	5.58	0.700	10.000000	10.0	0.5	20.00	1.63e-10	13.99	4.29e-08	0.90
chr5-7240	chr5	106083374	106083450	+	5.58	0.674	10.500000	10.0	1.5	6.67	4.10e-06	4.65	8.37e-05	0.99
chr5-7497	chr5	111553975	111554051	+	5.58	0.716	10.000000	10.0	0.5	20.00	1.63e-10	5.25	3.11e-05	1.05
chr5-7498	chr5	112624881	112624957	+	5.58	0.719	10.000000	10.0	2.0	5.00	4.65e-05	30.68	2.69e-12	0.94
chr5-7499	chr5	113873820	113873896	+	5.58	0.727	10.000000	10.0	2.0	5.00	4.65e-05	29.97	3.38e-12	0.94
chr5-7771	chr5	114211691	114211767	+	5.58	0.729	9.500000	10.0	2.0	5.00	4.65e-05	23.43	3.61e-11	0.99
chr5-7257	chr5	115429017	115429093	+	5.58	0.648	10.500000	10.0	1.5	6.67	4.10e-06	8.80	3.55e-07	0.94
chr5-7260	chr5	115921286	115921362	+	5.58	0.738	10.500000	10.0	1.5	6.67	4.10e-06	7.69	1.17e-06	1.05
chr5-8441	chr5	120890914	120890990	+	5.58	0.843	8.500000	10.0	1.5	6.67	4.10e-06	19.67	1.91e-10	1.18
chr5-8458	chr5	122579208	122579284	+	5.58	0.869	8.500000	10.0	2.0	5.00	4.65e-05	4.76	7.00e-05	1.11
chr5-7279	chr5	123439118	123439194	+	5.58	0.642	10.500000	10.5	1.0	10.50	1.11e-07	4.86	5.84e-05	0.94
chr5-7561	chr5	136150318	136150394	+	5.58	0.815	10.000000	10.5	1.0	10.50	1.11e-07	15.07	2.35e-09	1.05
chr5-7567	chr5	137059659	137059735	+	5.58	0.797	10.000000	10.0	1.0	10.00	1.11e-07	14.90	2.61e-09	1.11
chr5-7568	chr5	137486010	137486086	+	5.58	0.814	10.000000	10.0	1.5	6.67	4.10e-06	37.35	3.99e-13	0.99
chr5-7063	chr5	137571183	137571259	+	5.58	0.773	11.000000	10.5	1.5	7.00	4.10e-06	27.42	7.97e-12	0.94
chr5-8134	chr5	138010982	138011058	+	5.58	0.800	9.000000	10.0	1.5	6.67	4.10e-06	18.81	2.92e-10	1.05
chr5-7329	chr5	141257392	141257468	+	5.58	0.750	10.500000	10.0	1.5	6.67	4.10e-06	11.99	1.95e-08	0.94
chr5-7341	chr5	143194173	143194249	+	5.58	0.754	10.500000	10.0	2.0	5.00	4.65e-05	20.29	1.42e-10	0.99
chr5-7348	chr5	144437562	144437638	+	5.58	0.606	10.500000	10.0	1.5	6.67	4.10e-06	4.72	7.44e-05	0.94
chr5-6639	chr5	147569032	147569108	+	5.58	0.781	12.000000	10.0	2.0	5.00	4.65e-05	12.22	1.64e-08	0.94
chr5-7362	chr5	150115939	150116015	+	5.58	0.767	10.500000	10.0	1.0	10.00	1.11e-07	46.03	5.20e-14	0.94
chr6-6320	chr6	5150045	5150121	+	5.58	0.794	10.500000	11.0	1.0	11.00	1.00e-08	25.52	1.59e-11	0.99
chr6-6107	chr6	5273491	5273567	+	5.58	0.835	11.000000	10.0	1.5	6.67	4.10e-06	7.86	9.71e-07	0.99
chr6-6557	chr6	27607642	27607718	+	5.58	0.893	10.000000	10.0	1.5	6.67	4.10e-06	39.65	2.23e-13	1.05
chr6-6558	chr6	28360132	28360208	+	5.58	0.769	10.000000	10.0	2.0	5.00	4.65e-05	28.02	6.48e-12	0.94
chr6-6337	chr6	28470985	28471061	+	5.58	0.855	10.500000	10.0	1.5	6.67	4.10e-06	19.59	2.52e-09	0.90
chr6-6339	chr6	28807083	28807159	+	5.58	0.636	10.500000	10.0	1.0	10.00	1.11e-07	9.21	2.36e-07	0.94
chr6-6560	chr6	29272867	29272943	+	5.58	0.831	10.000000	10.0	0.5	20.00	1.63e-10	25.02	1.92e-11	0.94
chr6-7358	chr6	29712669	29712745	+	5.58	0.741	8.500000	10.0	1.5	6.67	4.10e-06	9.46	2.79e-06	1.02
chr6-6571	chr6	31754600	31754676	+	5.58	0.811	10.000000	10.0	1.5	6.67	4.10e-06	12.76	1.10e-08	0.94
chr6-6349	chr6	34760726	34760802	+	5.58	0.720	10.500000	10.0	2.0	5.00	4.65e-05	44.44	7.33e-14	0.94
chr6-6351	chr6	38105407	38105483	+	5.58	0.603	10.500000	10.5	2.0	5.25	4.65e-05	9.91	1.21e-07	0.94
chr6-6600	chr6	50887275	50887351	+	5.58	0.738	10.000000	10.0	0.5	20.00	1.63e-10	12.76	1.10e-08	0.94
chr6-6161	chr6	52110285	52110361	+	5.58	0.789	11.000000	10.0	1.5	6.67	4.10e-06	8.23	6.41e-07	0.94
chr6-6377	chr6	52374607	52374683	+	5.58	0.753	10.500000	10.5	0.5	21.00	1.63e-10	26.57	1.08e-11	0.94
chr6-5967	chr6	53094179	53094255	+	5.58	0.843	11.500000	10.0	0.5	20.00	1.63e-10	49.57	2.52e-14	0.94
chr6-6393	chr6	65519889	65519965	+	5.58	0.845	10.500000	10.0	0.5	20.00	1.63e-10	30.32	3.02e-12	0.94
chr6-6629	chr6	72105752	72105828	+	5.58	0.706	10.000000	10.0	1.5	6.67	4.10e-06	7.93	8.95e-07	0.94
chr6-6896	chr6	83646799	83646875	+	5.58	0.725	9.500000	10.0	2.0	5.00	4.65e-05	7.39	1.68e-06	0.99
chr6-6652	chr6	85189237	85189313	+	5.58	0.723	10.000000	10.0	1.0	10.00	1.11e-07	13.29	7.58e-09	0.99
chr6-6660	chr6	86766660	86766736	+	5.58	0.814	10.000000	10.0	1.0	10.00	1.11e-07	15.91	1.41e-09	0.99
chr6-6662	chr6	87336330	87336406	+	5.58	0.783	10.000000	10.0	1.5	6.67	4.10e-06	16.31	1.12e-09	0.94
chr6-6420	chr6	87437839	87437915	+	5.58	0.821	10.500000	10.0	2.0	5.00	4.65e-05	19.23	2.36e-10	0.94
chr6-6666	chr6	87713972	87714048	+	5.58	0.794	10.000000	10.0	1.5	6.67	4.10e-06	33.47	1.16e-12	0.94
chr6-6010	chr6	87729552	87729628	+	5.58	0.864	11.500000	10.5	1.5	7.00	4.10e-06	11.54	1.35e-07	0.95
chr6-6670	chr6	88320492	88320568	+	5.58	0.776	10.000000	10.0	0.5	20.00	1.63e-10	32.63	1.48e-12	1.05
chr6-6672	chr6	88381326	88381402	+	5.58	0.848	10.000000	10.0	1.0	10.00	1.11e-07	4.69	7.77e-05	1.11
chr6-7216	chr6	91231335	91231411	+	5.58	0.828	9.000000	10.0	1.0	10.00	1.11e-07	10.74	5.32e-08	1.11
chr6-6684	chr6	92678273	92678349	+	5.58	0.898	10.000000	10.0	2.0	5.00	4.65e-05	36.30	5.26e-13	0.99
chr6-6685	chr6	92678273	92678349	+	5.58	0.880	10.000000	10.0	0.5	20.00	1.63e-10	37.35	3.99e-13	0.99
chr6-6687	chr6	93906769	93906845	+	5.58	0.660	10.000000	10.0	0.5	20.00	1.63e-10	9.24	2.29e-07	0.94
chr6-6441	chr6	94486463	94486539	+	5.58	0.707	10.500000	10.0	1.0	10.00	1.11e-07	8.62	4.26e-07	0.94
chr6-6695	chr6	98063815	98063891	+	5.58	0.839	10.000000	10.0	0.5	20.00	1.63e-10	35.80	6.03e-13	0.94
chr6-6939	chr6	99390096	99390172	+	5.58	0.709	9.500000	10.0	1.5	6.67	4.10e-06	10.69	5.53e-08	1.05
chr6-6698	chr6	100105788	100105864	+	5.58	0.688	10.000000	10.5	0.5	21.00	1.63e-10	5.43	8.89e-05	0.95
chr6-6459	chr6	108757625	108757701	+	5.58	0.833	10.500000	10.0	1.0	10.00	1.11e-07	6.46	5.38e-06	0.94
chr6-6242	chr6	114609950	114610026	+	5.58	0.492	11.000000	10.0	2.0	5.00	4.65e-05	13.49	6.56e-09	0.94
chr6-6961	chr6	115293750	115293826	+	5.58	0.622	9.500000	10.0	0.5	20.00	1.63e-10	19.53	2.05e-10	0.99
chr6-6250	chr6	117140607	117140683	+	5.58	0.716	11.000000	10.0	1.5	6.67	4.10e-06	26.85	9.76e-12	0.94
chr6-6715	chr6	117168641	117168717	+	5.58	0.776	10.000000	10.0	1.0	10.00	1.11e-07	22.46	7.81e-10	0.90
chr6-6044	chr6	118596855	118596931	+	5.58	0.862	11.500000	10.0	0.5	20.00	1.63e-10	39.05	2.59e-13	0.94
chr6-6484	chr6	122714003	122714079	+	5.58	0.577	10.500000	10.0	2.0	5.00	4.65e-05	4.74	7.22e-05	0.94
chr6-6265	chr6	124907515	124907591	+	5.58	0.815	11.000000	10.0	1.0	10.00	1.11e-07	23.43	3.61e-11	0.94
chr6-6742	chr6	127309681	127309757	+	5.58	0.711	10.000000	10.0	1.0	10.00	1.11e-07	9.21	2.36e-07	0.99
chr6-6081	chr6	134489583	134489659	+	5.58	0.768	11.500000	10.5	1.0	10.50	1.11e-07	5.74	1.47e-05	0.94
chr6-6514	chr6	135094698	135094774	+	5.58	0.803	10.500000	10.0	0.5	20.00	1.63e-10	16.42	1.05e-09	0.99
chr6-7018	chr6	135103946	135104022	+	5.58	0.747	9.500000	10.0	1.5	6.67	4.10e-06	6.93	2.93e-06	0.99
chr6-6304	chr6	145841897	145841973	+	5.58	0.697	11.000000	10.0	0.5	20.00	1.63e-10	26.57	1.08e-11	0.94
chr6-6773	chr6	146381137	146381213	+	5.58	0.743	10.000000	10.0	0.5	20.00	1.63e-10	12.04	1.87e-08	0.94
chr7-7980	chr7	3411832	3411908	+	5.58	0.605	10.000000	10.0	1.5	6.67	4.10e-06	5.88	1.19e-05	0.94
chr7-7538	chr7	3415196	3415272	+	5.58	0.791	11.000000	10.0	2.0	5.00	4.65e-05	5.98	1.04e-05	0.99
chr7-7988	chr7	13489126	13489202	+	5.58	0.800	10.000000	10.5	1.5	7.00	4.10e-06	19.28	2.88e-09	0.90
chr7-7551	chr7	17434050	17434126	+	5.58	0.815	11.000000	10.0	1.5	6.67	4.10e-06	11.66	2.51e-08	0.94
chr7-7567	chr7	26194521	26194597	+	5.58	0.853	11.000000	10.0	2.0	5.00	4.65e-05	17.53	5.67e-10	0.94
chr7-7799	chr7	30039080	30039156	+	5.58	0.712	10.500000	10.5	2.0	5.25	4.65e-05	28.96	4.70e-12	0.99
chr7-7578	chr7	30290466	30290542	+	5.58	0.743	11.000000	10.5	1.5	7.00	4.10e-06	14.90	2.61e-09	0.94
chr7-8033	chr7	52944658	52944734	+	5.58	0.737	10.000000	10.0	2.0	5.00	4.65e-05	18.15	4.09e-10	0.99
chr7-7815	chr7	53799590	53799666	+	5.58	0.728	10.500000	10.0	1.0	10.00	1.11e-07	6.32	6.52e-06	0.94
chr7-8045	chr7	56403805	56403881	+	5.58	0.817	10.000000	10.0	0.5	20.00	1.63e-10	13.57	6.25e-09	0.94
chr7-7828	chr7	72532081	72532157	+	5.58	0.806	10.500000	10.0	1.0	10.00	1.11e-07	12.16	1.72e-08	0.99
chr7-7834	chr7	73263055	73263131	+	5.58	0.717	10.500000	10.0	2.0	5.00	4.65e-05	4.62	8.87e-05	0.94
chr7-6968	chr7	75979502	75979578	+	5.58	0.850	12.500000	10.0	1.5	6.67	4.10e-06	10.65	5.74e-08	0.99
chr7-8076	chr7	86424432	86424508	+	5.58	0.750	10.000000	10.0	2.0	5.00	4.65e-05	12.33	1.51e-08	0.99
chr7-7848	chr7	86566775	86566851	+	5.58	0.716	10.500000	10.0	1.0	10.00	1.11e-07	8.34	5.71e-07	0.99
chr7-8089	chr7	88980475	88980551	+	5.58	0.758	10.000000	10.0	2.0	5.00	4.65e-05	18.15	4.09e-10	0.94
chr7-8092	chr7	90824287	90824363	+	5.58	0.775	10.000000	10.5	1.0	10.50	1.11e-07	16.31	1.12e-09	1.05
chr7-8093	chr7	90891383	90891459	+	5.58	0.731	10.000000	10.0	1.5	6.67	4.10e-06	13.86	5.13e-09	0.94
chr7-8094	chr7	90923363	90923439	+	5.58	0.806	10.000000	10.0	0.5	20.00	1.63e-10	25.27	1.75e-11	0.94
chr7-7639	chr7	95265658	95265734	+	5.58	0.721	11.000000	10.0	1.5	6.67	4.10e-06	25.02	1.92e-11	0.94
chr7-8097	chr7	95693063	95693139	+	5.58	0.907	10.000000	10.5	1.0	10.50	1.11e-07	44.44	7.33e-14	0.99
chr7-8104	chr7	99669536	99669612	+	5.58	0.842	10.000000	10.0	1.0	10.00	1.11e-07	24.24	4.06e-10	0.95
chr7-7870	chr7	100113795	100113871	+	5.58	0.897	10.500000	10.0	0.5	20.00	1.63e-10	9.48	1.82e-07	0.99
