# HOMER Peaks
# Peak finding parameters:
# tag directory = Anat_WT_24h_LPS1
#
# total peaks = 24491
# peak size = 96
# peaks found using tags on both strands
# minimum distance between peaks = 192
# fragment length = 300
# genome size = 2000000000
# Total tags = 7629951.5
# Total tags in peaks = 441455.0
# Approximate IP efficiency = 5.79%
# tags per bp = 0.003527
# expected tags per peak = 0.339
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 1.566380e-06
# FDR tag threshold = 6.0
# number of putative peaks = 96079
#
# input tag directory = Anat_WT_24h_LPS1
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 68278
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 3296
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 14
#
# cmd = findPeaks Anat_WT_24h_LPS1 -o Anat_WT_24h_LPS1.peaks.txt -style factor -fragLength 300 -i Anat_WT_24h_LPS1
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr5-5137	chr5	129569308	129569404	+	9.17	0.892	7.000000	7.0	1.0	7.00	8.32e-05	33.59	2.75e-09	0.97
chr5-5142	chr5	134821481	134821577	+	9.17	0.844	7.000000	7.0	0.5	14.00	9.40e-07	7.52	4.73e-05	0.97
chr5-4870	chr5	135442200	135442296	+	9.17	0.514	7.500000	7.0	0.5	14.00	9.40e-07	11.28	3.77e-06	0.97
chr5-5150	chr5	135907602	135907698	+	9.17	0.833	7.000000	7.0	0.5	14.00	9.40e-07	14.30	8.19e-07	1.04
chr5-5809	chr5	137179812	137179908	+	9.17	0.914	6.000000	7.0	0.5	14.00	9.40e-07	17.83	1.93e-07	1.13
chr5-4880	chr5	137959840	137959936	+	9.17	0.868	7.500000	7.0	1.0	7.00	8.32e-05	26.26	1.45e-08	0.97
chr5-4881	chr5	138026367	138026463	+	9.17	0.892	7.500000	7.0	0.5	14.00	9.40e-07	22.93	3.62e-08	0.97
chr5-5166	chr5	138531615	138531711	+	9.17	0.857	7.000000	7.0	1.0	7.00	8.32e-05	19.79	9.66e-08	0.97
chr5-4886	chr5	138579924	138580020	+	9.17	0.773	7.500000	7.0	0.5	14.00	9.40e-07	20.93	6.64e-08	0.97
chr5-5168	chr5	140012303	140012399	+	9.17	0.784	7.000000	7.0	1.0	7.00	8.32e-05	10.94	4.59e-06	0.97
chr5-4907	chr5	144050325	144050421	+	9.17	0.732	7.500000	7.0	0.5	14.00	9.40e-07	11.20	3.96e-06	1.04
chr5-5182	chr5	144118532	144118628	+	9.17	0.769	7.000000	7.0	0.5	14.00	9.40e-07	45.14	3.67e-10	0.97
chr5-4910	chr5	144298063	144298159	+	9.17	0.818	7.500000	7.0	0.5	14.00	9.40e-07	34.39	2.34e-09	0.97
chr5-4911	chr5	144801645	144801741	+	9.17	0.839	7.500000	7.0	1.0	7.00	8.32e-05	42.48	5.55e-10	0.97
chr5-4654	chr5	144975472	144975568	+	9.17	0.865	8.000000	7.0	0.5	14.00	9.40e-07	29.48	6.67e-09	0.97
chr5-5193	chr5	147569628	147569724	+	9.17	0.733	7.000000	7.0	1.0	7.00	8.32e-05	13.13	1.42e-06	0.97
chr5-4918	chr5	147636303	147636399	+	9.17	0.811	7.500000	7.0	1.0	7.00	8.32e-05	14.59	7.19e-07	0.97
chr5-4920	chr5	147717486	147717582	+	9.17	0.857	7.500000	7.0	0.5	14.00	9.40e-07	13.13	1.42e-06	0.97
chr5-4659	chr5	148570401	148570497	+	9.17	0.579	8.000000	7.0	0.5	14.00	9.40e-07	10.32	6.67e-06	0.97
chr5-4661	chr5	149199835	149199931	+	9.17	0.700	8.000000	7.0	1.0	7.00	8.32e-05	16.41	3.32e-07	0.97
chr5-4933	chr5	150823594	150823690	+	9.17	0.882	7.500000	7.0	0.5	14.00	9.40e-07	36.11	1.68e-09	0.97
chr6-4103	chr6	30031465	30031561	+	9.17	0.838	7.500000	7.0	1.0	7.00	8.32e-05	24.07	2.61e-08	0.97
chr6-4335	chr6	31362642	31362738	+	9.17	0.781	7.000000	7.0	1.0	7.00	8.32e-05	14.59	7.19e-07	0.97
chr6-4340	chr6	32560845	32560941	+	9.17	0.848	7.000000	7.0	0.5	14.00	9.40e-07	26.26	1.45e-08	0.97
chr6-4117	chr6	33246878	33246974	+	9.17	0.805	7.500000	7.0	0.5	14.00	9.40e-07	26.75	1.28e-08	0.97
chr6-4343	chr6	34143894	34143990	+	9.17	0.875	7.000000	7.0	1.0	7.00	8.32e-05	55.55	8.82e-11	0.97
chr6-4599	chr6	34143894	34143990	+	9.17	0.875	6.500000	7.0	0.5	14.00	9.40e-07	55.55	8.82e-11	1.04
chr6-3911	chr6	35331134	35331230	+	9.17	0.800	8.000000	7.0	0.5	14.00	9.40e-07	9.50	1.12e-05	0.97
chr6-4346	chr6	37004573	37004669	+	9.17	0.844	7.000000	7.0	0.5	14.00	9.40e-07	41.27	6.77e-10	1.04
chr6-4630	chr6	50629279	50629375	+	9.17	0.903	6.500000	7.0	0.5	14.00	9.40e-07	32.83	3.21e-09	1.04
chr6-4131	chr6	50887243	50887339	+	9.17	0.875	7.500000	7.0	0.5	14.00	9.40e-07	41.27	6.77e-10	0.97
chr6-4369	chr6	51156811	51156907	+	9.17	0.778	7.000000	7.0	1.0	7.00	8.32e-05	14.89	6.29e-07	0.97
chr6-4375	chr6	53731269	53731365	+	9.17	0.769	7.000000	7.0	0.5	14.00	9.40e-07	25.79	1.64e-08	0.97
chr6-3736	chr6	54570400	54570496	+	9.17	0.800	8.500000	7.0	1.0	7.00	8.32e-05	8.40	2.41e-05	0.97
chr6-4381	chr6	54884060	54884156	+	9.17	0.756	7.000000	7.0	0.5	14.00	9.40e-07	19.52	1.06e-07	1.04
chr6-4383	chr6	55342555	55342651	+	9.17	0.806	7.000000	7.0	0.5	14.00	9.40e-07	32.10	3.74e-09	0.97
chr6-4145	chr6	65007260	65007356	+	9.17	0.933	7.500000	7.0	0.5	14.00	9.40e-07	36.11	1.68e-09	0.97
chr6-3757	chr6	82785780	82785876	+	9.17	0.809	8.500000	7.0	0.5	14.00	9.40e-07	14.89	6.29e-07	0.97
chr6-4164	chr6	82859642	82859738	+	9.17	0.789	7.500000	7.0	1.0	7.00	8.32e-05	18.28	1.63e-07	0.97
chr6-3979	chr6	84687120	84687216	+	9.17	0.833	8.000000	7.0	0.5	14.00	9.40e-07	29.48	6.67e-09	0.97
chr6-4172	chr6	84687120	84687216	+	9.17	0.806	7.500000	7.0	0.5	14.00	9.40e-07	28.32	8.73e-09	0.97
chr6-4179	chr6	86609020	86609116	+	9.17	0.743	7.500000	7.0	1.0	7.00	8.32e-05	7.41	5.19e-05	0.97
chr6-4691	chr6	86734994	86735090	+	9.17	0.838	6.500000	7.0	1.0	7.00	8.32e-05	34.39	2.34e-09	1.04
chr6-4187	chr6	88256477	88256573	+	9.17	0.729	7.500000	7.0	0.5	14.00	9.40e-07	25.34	1.85e-08	0.97
chr6-4435	chr6	90603843	90603939	+	9.17	0.838	7.000000	7.0	0.5	14.00	9.40e-07	39.04	9.89e-10	0.97
chr6-4196	chr6	91235538	91235634	+	9.17	0.853	7.500000	7.0	1.0	7.00	8.32e-05	11.11	4.16e-06	0.97
chr6-4201	chr6	94936460	94936556	+	9.17	0.814	7.500000	7.0	1.0	7.00	8.32e-05	49.80	1.87e-10	0.97
chr6-4458	chr6	100833404	100833500	+	9.17	0.850	7.000000	7.0	0.5	14.00	9.40e-07	14.44	7.68e-07	0.97
chr6-4220	chr6	113751369	113751465	+	9.17	0.722	7.500000	7.0	0.5	14.00	9.40e-07	15.70	4.45e-07	0.97
chr6-4467	chr6	113751369	113751465	+	9.17	0.743	7.000000	7.0	0.5	14.00	9.40e-07	15.70	4.45e-07	0.97
chr6-4221	chr6	114768663	114768759	+	9.17	0.791	7.500000	7.0	1.0	7.00	8.32e-05	26.75	1.28e-08	0.97
chr6-4223	chr6	115218062	115218158	+	9.17	0.816	7.500000	7.0	0.5	14.00	9.40e-07	33.59	2.75e-09	1.04
chr6-4251	chr6	122507077	122507173	+	9.17	0.778	7.500000	7.0	0.5	14.00	9.40e-07	16.23	3.58e-07	0.97
chr6-4253	chr6	122510591	122510687	+	9.17	0.889	7.500000	7.0	0.5	14.00	9.40e-07	8.25	2.68e-05	0.97
chr6-4266	chr6	125328271	125328367	+	9.17	0.795	7.500000	7.0	0.5	14.00	9.40e-07	19.00	1.26e-07	0.97
chr6-4509	chr6	125328271	125328367	+	9.17	0.811	7.000000	7.0	0.5	14.00	9.40e-07	19.00	1.26e-07	0.97
chr6-4284	chr6	134582372	134582468	+	9.17	0.745	7.500000	7.0	0.5	14.00	9.40e-07	9.89	8.68e-06	0.97
chr6-4526	chr6	136371052	136371148	+	9.17	0.861	7.000000	7.0	1.0	7.00	8.32e-05	22.22	4.46e-08	0.97
chr6-4290	chr6	136480546	136480642	+	9.17	0.783	7.500000	7.0	0.5	14.00	9.40e-07	11.65	3.08e-06	0.97
chr6-4295	chr6	140392028	140392124	+	9.17	0.844	7.500000	7.0	0.5	14.00	9.40e-07	27.78	9.96e-09	0.97
chr6-4303	chr6	143179562	143179658	+	9.17	0.778	7.500000	7.0	0.5	14.00	9.40e-07	14.02	9.30e-07	0.97
chr6-4304	chr6	145107270	145107366	+	9.17	0.861	7.500000	7.0	0.5	14.00	9.40e-07	31.40	4.35e-09	0.97
chr6-4305	chr6	145107270	145107366	+	9.17	0.861	7.500000	7.0	0.5	14.00	9.40e-07	31.40	4.35e-09	0.97
chr7-5417	chr7	3558555	3558651	+	9.17	0.857	7.000000	7.0	0.5	14.00	9.40e-07	28.89	7.64e-09	0.97
chr7-5651	chr7	3558555	3558651	+	9.17	0.833	6.500000	7.0	1.0	7.00	8.32e-05	28.89	7.64e-09	1.04
chr7-5418	chr7	3909122	3909218	+	9.17	0.757	7.000000	7.0	0.5	14.00	9.40e-07	31.40	4.35e-09	0.97
chr7-5419	chr7	4071045	4071141	+	9.17	0.780	7.000000	7.0	1.0	7.00	8.32e-05	20.06	8.82e-08	0.97
chr7-5175	chr7	4422032	4422128	+	9.17	0.711	7.500000	7.0	0.5	14.00	9.40e-07	12.56	1.90e-06	0.97
chr7-5180	chr7	16739032	16739128	+	9.17	0.865	7.500000	7.0	1.0	7.00	8.32e-05	6.88	9.27e-05	0.97
chr7-5430	chr7	20525330	20525426	+	9.17	0.703	7.000000	7.0	1.0	7.00	8.32e-05	7.45	5.03e-05	0.97
chr7-5197	chr7	25990501	25990597	+	9.17	0.811	7.500000	7.0	0.5	14.00	9.40e-07	22.57	4.02e-08	0.97
chr7-5442	chr7	30290481	30290577	+	9.17	0.816	7.000000	7.0	1.0	7.00	8.32e-05	18.28	1.63e-07	0.97
chr7-4983	chr7	31966351	31966447	+	9.17	0.809	8.000000	7.0	1.0	7.00	8.32e-05	6.81	9.83e-05	0.97
chr7-5455	chr7	36471891	36471987	+	9.17	0.800	7.000000	7.0	1.0	7.00	8.32e-05	34.39	2.34e-09	0.97
chr7-5461	chr7	46897895	46897991	+	9.17	0.744	7.000000	7.0	0.5	14.00	9.40e-07	18.52	1.50e-07	1.04
chr7-6032	chr7	50780859	50780955	+	9.17	0.725	6.000000	7.0	0.5	14.00	9.40e-07	7.33	5.52e-05	1.23
chr7-5227	chr7	52732544	52732640	+	9.17	0.824	7.500000	7.0	1.0	7.00	8.32e-05	7.26	5.87e-05	0.97
chr7-5468	chr7	52732544	52732640	+	9.17	0.824	7.000000	7.0	0.5	14.00	9.40e-07	7.33	5.52e-05	0.97
chr7-5002	chr7	53652139	53652235	+	9.17	0.775	8.000000	7.0	1.0	7.00	8.32e-05	17.40	2.26e-07	0.97
chr7-5481	chr7	56662922	56663018	+	9.17	0.811	7.000000	7.0	0.5	14.00	9.40e-07	21.88	4.94e-08	1.04
chr7-5234	chr7	57006707	57006803	+	9.17	0.838	7.500000	7.0	0.5	14.00	9.40e-07	9.76	9.46e-06	0.97
chr7-5482	chr7	57006707	57006803	+	9.17	0.838	7.000000	7.0	0.5	14.00	9.40e-07	9.76	9.46e-06	0.97
chr7-5488	chr7	71362455	71362551	+	9.17	0.610	7.000000	7.0	1.0	7.00	8.32e-05	15.37	5.12e-07	0.97
chr7-5493	chr7	72000675	72000771	+	9.17	0.864	7.000000	7.0	0.5	14.00	9.40e-07	96.29	1.98e-12	0.97
chr7-5494	chr7	72008603	72008699	+	9.17	0.818	7.000000	7.0	1.0	7.00	8.32e-05	31.40	4.35e-09	0.97
chr7-5499	chr7	74629780	74629876	+	9.17	0.795	7.000000	7.0	1.0	7.00	8.32e-05	13.63	1.12e-06	0.97
chr7-5504	chr7	80799245	80799341	+	9.17	0.795	7.000000	7.0	1.0	7.00	8.32e-05	25.79	1.64e-08	0.97
chr7-5254	chr7	82284331	82284427	+	9.17	0.853	7.500000	7.0	0.5	14.00	9.40e-07	7.52	4.73e-05	0.97
chr7-4806	chr7	86757814	86757910	+	9.17	0.864	8.500000	7.0	0.5	14.00	9.40e-07	41.27	6.77e-10	0.97
chr7-5062	chr7	97056623	97056719	+	9.17	0.850	8.000000	7.0	0.5	14.00	9.40e-07	30.09	5.80e-09	0.97
chr7-5531	chr7	106058362	106058458	+	9.17	0.698	7.000000	7.0	1.0	7.00	8.32e-05	20.06	8.82e-08	0.97
chr7-5305	chr7	106738748	106738844	+	9.17	0.733	7.500000	7.0	1.0	7.00	8.32e-05	27.78	9.96e-09	0.97
chr7-5538	chr7	107084399	107084495	+	9.17	0.875	7.000000	7.0	0.5	14.00	9.40e-07	32.10	3.74e-09	0.97
chr7-5540	chr7	107339422	107339518	+	9.17	0.889	7.000000	7.0	0.5	14.00	9.40e-07	21.24	6.03e-08	1.04
chr7-5548	chr7	108437039	108437135	+	9.17	0.742	7.000000	7.0	1.0	7.00	8.32e-05	13.37	1.27e-06	0.97
chr7-5553	chr7	109544967	109545063	+	9.17	0.778	7.000000	7.0	1.0	7.00	8.32e-05	27.78	9.96e-09	0.97
chr7-5554	chr7	111407396	111407492	+	9.17	0.800	7.000000	7.0	0.5	14.00	9.40e-07	25.79	1.64e-08	0.97
chr7-5557	chr7	114812189	114812285	+	9.17	0.824	7.000000	7.0	0.5	14.00	9.40e-07	8.70	1.94e-05	0.97
chr7-5851	chr7	114812189	114812285	+	9.17	0.794	6.500000	7.0	1.0	7.00	8.32e-05	8.70	1.94e-05	1.04
chr7-5561	chr7	116087628	116087724	+	9.17	0.868	7.000000	7.0	0.5	14.00	9.40e-07	34.39	2.34e-09	1.04
chr7-5562	chr7	116101369	116101465	+	9.17	0.757	7.000000	7.0	0.5	14.00	9.40e-07	21.24	6.03e-08	0.97
chr7-5571	chr7	118063379	118063475	+	9.17	0.810	7.000000	7.0	1.0	7.00	8.32e-05	7.45	5.03e-05	0.97
chr7-5574	chr7	120577956	120578052	+	9.17	0.933	7.000000	7.0	0.5	14.00	9.40e-07	80.24	6.99e-12	0.97
chr7-5575	chr7	120577956	120578052	+	9.17	0.933	7.000000	7.0	0.5	14.00	9.40e-07	80.24	6.99e-12	0.97
chr7-5577	chr7	120902861	120902957	+	9.17	0.837	7.000000	7.0	1.0	7.00	8.32e-05	34.39	2.34e-09	0.97
chr7-5580	chr7	121248351	121248447	+	9.17	0.816	7.000000	7.0	1.0	7.00	8.32e-05	34.39	2.34e-09	0.97
chr7-5584	chr7	121584116	121584212	+	9.17	0.767	7.000000	7.0	1.0	7.00	8.32e-05	8.40	2.41e-05	0.97
chr7-5867	chr7	122065814	122065910	+	9.17	0.786	6.500000	7.0	0.5	14.00	9.40e-07	38.01	1.19e-09	1.04
chr7-5597	chr7	129238222	129238318	+	9.17	0.811	7.000000	7.0	1.0	7.00	8.32e-05	12.90	1.60e-06	0.97
chr7-5359	chr7	130344846	130344942	+	9.17	0.700	7.500000	7.0	1.0	7.00	8.32e-05	15.05	5.88e-07	0.97
chr7-6249	chr7	136903467	136903563	+	9.17	0.706	6.000000	7.0	0.5	14.00	9.40e-07	28.32	8.73e-09	1.13
chr7-5144	chr7	137817384	137817480	+	9.17	0.842	8.000000	7.0	0.5	14.00	9.40e-07	17.40	2.26e-07	0.97
chr7-5619	chr7	139074086	139074182	+	9.17	0.900	7.000000	7.0	0.5	14.00	9.40e-07	46.59	2.95e-10	1.04
chr7-5388	chr7	147091740	147091836	+	9.17	0.786	7.500000	7.0	1.0	7.00	8.32e-05	40.12	8.20e-10	0.97
chr7-5401	chr7	149479873	149479969	+	9.17	0.875	7.500000	7.0	0.5	14.00	9.40e-07	21.24	6.03e-08	0.97
chr7-5402	chr7	149479873	149479969	+	9.17	0.838	7.500000	7.0	0.5	14.00	9.40e-07	21.24	6.03e-08	0.97
chr7-5640	chr7	150337225	150337321	+	9.17	0.842	7.000000	7.0	1.0	7.00	8.32e-05	7.08	6.82e-05	0.97
chr7-5642	chr7	150452112	150452208	+	9.17	0.812	7.000000	7.0	0.5	14.00	9.40e-07	51.58	1.47e-10	0.97
chr8-4231	chr8	4588468	4588564	+	9.17	0.750	7.000000	7.0	0.5	14.00	9.40e-07	39.04	9.89e-10	1.04
chr8-4004	chr8	8733995	8734091	+	9.17	0.857	7.500000	7.0	0.5	14.00	9.40e-07	32.83	3.21e-09	0.97
chr8-4457	chr8	11253631	11253727	+	9.17	0.909	6.500000	7.0	0.5	14.00	9.40e-07	40.12	8.20e-10	1.04
chr8-4463	chr8	13411750	13411846	+	9.17	0.833	6.500000	7.0	0.5	14.00	9.40e-07	16.41	3.32e-07	1.23
chr8-4016	chr8	15042989	15043085	+	9.17	0.872	7.500000	7.0	0.5	14.00	9.40e-07	35.23	1.99e-09	1.04
chr8-3645	chr8	23545004	23545100	+	9.17	0.717	8.500000	7.0	0.5	14.00	9.40e-07	8.60	2.09e-05	0.97
chr8-4479	chr8	26685717	26685813	+	9.17	0.829	6.500000	7.0	0.5	14.00	9.40e-07	21.24	6.03e-08	1.13
chr8-4248	chr8	26873901	26873997	+	9.17	0.875	7.000000	7.0	0.5	14.00	9.40e-07	42.48	5.55e-10	0.97
chr8-4072	chr8	55757330	55757426	+	9.17	0.810	7.500000	7.0	0.5	14.00	9.40e-07	38.01	1.19e-09	0.97
chr8-4074	chr8	62984497	62984593	+	9.17	0.789	7.500000	7.0	0.5	14.00	9.40e-07	19.00	1.26e-07	0.97
chr8-4516	chr8	64373005	64373101	+	9.17	0.784	6.500000	7.0	1.0	7.00	8.32e-05	40.12	8.20e-10	1.04
chr8-4076	chr8	68858291	68858387	+	9.17	0.826	7.500000	7.0	1.0	7.00	8.32e-05	17.19	2.45e-07	0.97
chr8-4295	chr8	70420446	70420542	+	9.17	0.788	7.000000	7.0	1.0	7.00	8.32e-05	57.77	6.74e-11	0.97
chr8-4519	chr8	70641542	70641638	+	9.17	0.833	6.500000	7.0	1.0	7.00	8.32e-05	18.52	1.50e-07	1.04
chr8-3889	chr8	73435638	73435734	+	9.17	0.775	8.000000	7.0	1.0	7.00	8.32e-05	19.79	9.66e-08	0.97
chr8-4317	chr8	73748609	73748705	+	9.17	0.875	7.000000	7.0	0.5	14.00	9.40e-07	65.65	2.79e-11	0.97
chr8-3894	chr8	74906453	74906549	+	9.17	0.816	8.000000	7.0	0.5	14.00	9.40e-07	22.57	4.02e-08	0.97
chr8-4100	chr8	77643786	77643882	+	9.17	0.846	7.500000	7.0	0.5	14.00	9.40e-07	37.03	1.42e-09	0.97
chr8-4101	chr8	77643786	77643882	+	9.17	0.865	7.500000	7.0	1.0	7.00	8.32e-05	32.83	3.21e-09	0.97
chr8-4323	chr8	81215038	81215134	+	9.17	0.684	7.000000	7.0	0.5	14.00	9.40e-07	12.67	1.79e-06	0.97
chr8-4113	chr8	86548256	86548352	+	9.17	0.861	7.500000	7.0	0.5	14.00	9.40e-07	21.56	5.46e-08	0.97
chr8-4114	chr8	86548256	86548352	+	9.17	0.882	7.500000	7.0	1.0	7.00	8.32e-05	20.93	6.64e-08	0.97
chr8-4341	chr8	87109394	87109490	+	9.17	0.882	7.000000	7.0	0.5	14.00	9.40e-07	43.77	4.53e-10	1.04
chr8-4346	chr8	87299288	87299384	+	9.17	0.667	7.000000	7.0	1.0	7.00	8.32e-05	8.92	1.66e-05	0.97
chr8-3918	chr8	90623538	90623634	+	9.17	0.878	8.000000	7.0	1.0	7.00	8.32e-05	38.01	1.19e-09	0.97
chr8-4140	chr8	91460728	91460824	+	9.17	0.750	7.500000	7.0	0.5	14.00	9.40e-07	38.01	1.19e-09	0.97
chr8-4157	chr8	97689971	97690067	+	9.17	0.720	7.500000	7.0	1.0	7.00	8.32e-05	27.78	9.96e-09	0.97
chr8-4380	chr8	108397748	108397844	+	9.17	0.769	7.000000	7.0	1.0	7.00	8.32e-05	17.83	1.93e-07	0.97
chr8-3939	chr8	109171410	109171506	+	9.17	0.816	8.000000	7.0	1.0	7.00	8.32e-05	28.89	7.64e-09	0.97
chr8-4398	chr8	118003329	118003425	+	9.17	0.700	7.000000	7.0	0.5	14.00	9.40e-07	12.90	1.60e-06	1.04
chr8-4399	chr8	118066952	118067048	+	9.17	0.644	7.000000	7.0	1.0	7.00	8.32e-05	10.78	5.05e-06	0.97
chr8-4401	chr8	119977582	119977678	+	9.17	0.581	7.000000	7.0	0.5	14.00	9.40e-07	8.07	3.08e-05	1.04
chr8-3774	chr8	120074551	120074647	+	9.17	0.838	8.500000	7.0	0.5	14.00	9.40e-07	10.24	6.97e-06	0.97
chr8-4193	chr8	121904642	121904738	+	9.17	0.853	7.500000	7.0	1.0	7.00	8.32e-05	21.24	6.03e-08	0.97
chr8-4419	chr8	123308318	123308414	+	9.17	0.727	7.000000	7.0	1.0	7.00	8.32e-05	10.03	7.96e-06	0.97
chr8-4203	chr8	123310424	123310520	+	9.17	0.875	7.500000	7.0	0.5	14.00	9.40e-07	8.16	2.88e-05	1.04
chr8-4424	chr8	124684210	124684306	+	9.17	0.812	7.000000	7.0	1.0	7.00	8.32e-05	30.09	5.80e-09	0.97
chr8-4429	chr8	125389483	125389579	+	9.17	0.774	7.000000	7.0	0.5	14.00	9.40e-07	11.11	4.16e-06	0.97
chr8-3463	chr8	127860918	127861014	+	9.17	0.765	9.500000	7.0	0.5	14.00	9.40e-07	21.24	6.03e-08	0.97
chr8-4440	chr8	129167633	129167729	+	9.17	0.718	7.000000	7.0	1.0	7.00	8.32e-05	24.48	2.33e-08	0.97
chr8-4446	chr8	129459988	129460084	+	9.17	0.886	7.000000	7.0	0.5	14.00	9.40e-07	14.89	6.29e-07	1.13
chr8-4448	chr8	130759102	130759198	+	9.17	0.806	7.000000	7.0	1.0	7.00	8.32e-05	14.44	7.68e-07	0.97
chr9-4270	chr9	7914602	7914698	+	9.17	0.844	7.000000	7.0	1.0	7.00	8.32e-05	39.04	9.89e-10	0.97
chr9-4274	chr9	14146831	14146927	+	9.17	0.868	7.000000	7.0	0.5	14.00	9.40e-07	42.48	5.55e-10	0.97
chr9-4276	chr9	17792209	17792305	+	9.17	0.880	7.000000	7.0	0.5	14.00	9.40e-07	80.24	6.99e-12	0.97
chr9-3866	chr9	25125828	25125924	+	9.17	0.805	8.000000	7.0	0.5	14.00	9.40e-07	30.73	5.03e-09	0.97
chr9-4045	chr9	29455501	29455597	+	9.17	0.696	7.500000	7.0	1.0	7.00	8.32e-05	8.75	1.86e-05	0.97
chr9-3874	chr9	32475702	32475798	+	9.17	0.685	8.000000	7.0	1.0	7.00	8.32e-05	6.85	9.55e-05	0.97
chr9-4306	chr9	40459434	40459530	+	9.17	0.791	7.000000	7.0	1.0	7.00	8.32e-05	12.34	2.12e-06	0.97
chr9-4307	chr9	40558490	40558586	+	9.17	0.938	7.000000	7.0	0.5	14.00	9.40e-07	32.83	3.21e-09	0.97
chr9-4323	chr9	44498871	44498967	+	9.17	0.659	7.000000	7.0	0.5	14.00	9.40e-07	13.37	1.27e-06	0.97
chr9-4331	chr9	45999896	45999992	+	9.17	0.906	7.000000	7.0	1.0	7.00	8.32e-05	39.04	9.89e-10	0.97
chr9-4335	chr9	47507293	47507389	+	9.17	0.737	7.000000	7.0	0.5	14.00	9.40e-07	9.38	1.21e-05	0.97
chr9-4816	chr9	48256102	48256198	+	9.17	0.762	6.000000	7.0	1.0	7.00	8.32e-05	30.73	5.03e-09	1.13
chr9-3901	chr9	50773658	50773754	+	9.17	0.708	8.000000	7.0	1.0	7.00	8.32e-05	9.83	9.07e-06	0.97
chr9-4105	chr9	50945268	50945364	+	9.17	0.857	7.500000	7.0	1.0	7.00	8.32e-05	60.18	5.09e-11	0.97
chr9-4349	chr9	53619440	53619536	+	9.17	0.653	7.000000	7.0	1.0	7.00	8.32e-05	22.57	4.02e-08	0.97
chr9-4350	chr9	53677274	53677370	+	9.17	0.800	7.000000	7.0	0.5	14.00	9.40e-07	15.05	5.88e-07	0.97
chr9-4116	chr9	56737666	56737762	+	9.17	0.865	7.500000	7.0	1.0	7.00	8.32e-05	8.97	1.60e-05	1.04
chr9-4370	chr9	60661369	60661465	+	9.17	0.800	7.000000	7.0	1.0	7.00	8.32e-05	42.48	5.55e-10	0.97
chr9-4378	chr9	62397740	62397836	+	9.17	0.842	7.000000	7.0	0.5	14.00	9.40e-07	22.93	3.62e-08	0.97
chr9-4382	chr9	63547121	63547217	+	9.17	0.800	7.000000	7.0	1.0	7.00	8.32e-05	11.84	2.78e-06	0.97
chr9-4600	chr9	63630616	63630712	+	9.17	0.750	6.500000	7.0	0.5	14.00	9.40e-07	9.83	9.07e-06	1.04
chr9-4383	chr9	63781026	63781122	+	9.17	0.857	7.000000	7.0	0.5	14.00	9.40e-07	10.78	5.05e-06	0.97
chr9-4392	chr9	64487595	64487691	+	9.17	0.818	7.000000	7.0	1.0	7.00	8.32e-05	48.14	2.36e-10	0.97
chr9-4400	chr9	66673972	66674068	+	9.17	0.842	7.000000	7.0	1.0	7.00	8.32e-05	21.88	4.94e-08	0.97
chr9-4409	chr9	70498165	70498261	+	9.17	0.673	7.000000	7.0	1.0	7.00	8.32e-05	14.89	6.29e-07	0.97
chr9-4624	chr9	72040024	72040120	+	9.17	0.938	6.500000	7.0	0.5	14.00	9.40e-07	45.14	3.67e-10	1.04
chr9-4415	chr9	73010851	73010947	+	9.17	0.743	7.000000	7.0	0.5	14.00	9.40e-07	48.14	2.36e-10	0.97
chr9-4417	chr9	75042369	75042465	+	9.17	0.889	7.000000	7.0	1.0	7.00	8.32e-05	13.63	1.12e-06	0.97
chr9-4418	chr9	75369735	75369831	+	9.17	0.816	7.000000	7.0	1.0	7.00	8.32e-05	32.83	3.21e-09	0.97
chr9-4176	chr9	88613149	88613245	+	9.17	0.921	7.500000	7.0	0.5	14.00	9.40e-07	7.11	6.62e-05	1.04
chr9-4641	chr9	88833294	88833390	+	9.17	0.816	6.500000	7.0	0.5	14.00	9.40e-07	40.12	8.20e-10	1.04
chr9-4184	chr9	96425694	96425790	+	9.17	0.865	7.500000	7.0	0.5	14.00	9.40e-07	14.59	7.19e-07	0.97
chr9-4185	chr9	96606519	96606615	+	9.17	0.725	7.500000	7.0	1.0	7.00	8.32e-05	9.76	9.46e-06	0.97
chr9-4657	chr9	99317423	99317519	+	9.17	0.674	6.500000	7.0	1.0	7.00	8.32e-05	14.44	7.68e-07	1.04
chr9-4195	chr9	102816078	102816174	+	9.17	0.800	7.500000	7.0	1.0	7.00	8.32e-05	42.48	5.55e-10	0.97
