# HOMER Peaks
# Peak finding parameters:
# tag directory = Anat_WT_2w_LPS_noRC_1_S5
#
# total peaks = 7295
# peak size = 119
# peaks found using tags on both strands
# minimum distance between peaks = 238
# fragment length = 300
# genome size = 2000000000
# Total tags = 17871104.0
# Total tags in peaks = 193815.5
# Approximate IP efficiency = 1.08%
# tags per bp = 0.007164
# expected tags per peak = 0.852
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 3.051904e-07
# FDR tag threshold = 9.0
# number of putative peaks = 82561
#
# input tag directory = Anat_WT_2w_LPS_noRC_1_S5
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 74008
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 1247
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 11
#
# cmd = findPeaks Anat_WT_2w_LPS_noRC_1_S5 -o Anat_WT_2w_LPS_noRC_1_S5.peaks.txt -style factor -fragLength 300 -i Anat_WT_2w_LPS_noRC_1_S5
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr2-4909	chr2	33172246	33172364	+	6.99	0.783	13.000000	12.5	1.0	12.50	8.32e-10	27.68	9.57e-14	0.96
chr2-4782	chr2	33307796	33307914	+	6.99	0.853	13.500000	12.5	3.0	4.17	7.14e-05	17.16	2.26e-11	0.92
chr2-5105	chr2	52929762	52929880	+	6.99	0.732	12.500000	12.5	3.0	4.17	7.14e-05	16.47	3.56e-11	0.92
chr2-5294	chr2	62468625	62468743	+	6.99	0.774	12.000000	12.5	2.5	5.00	1.26e-05	9.31	2.09e-08	0.96
chr2-5296	chr2	71215621	71215739	+	6.99	0.800	12.000000	12.5	3.0	4.17	7.14e-05	10.93	3.67e-09	0.96
chr2-5891	chr2	75477264	75477382	+	6.99	0.731	10.500000	12.5	2.5	5.00	1.26e-05	6.57	8.20e-07	1.15
chr2-5692	chr2	84678040	84678158	+	6.99	0.765	11.000000	12.5	1.5	8.33	6.82e-08	4.08	8.71e-05	1.21
chr2-5318	chr2	94306058	94306176	+	6.99	0.827	12.000000	12.5	0.5	25.00	3.09e-13	12.36	9.45e-10	1.00
chr2-6107	chr2	107016014	107016132	+	6.99	0.855	10.000000	12.5	2.0	6.25	1.36e-06	30.08	3.65e-14	1.15
chr2-5335	chr2	113375911	113376029	+	6.99	0.735	12.000000	12.5	2.5	5.00	1.26e-05	18.98	4.53e-12	1.00
chr2-5719	chr2	119996591	119996709	+	6.99	0.788	11.000000	12.5	2.0	6.25	1.36e-06	10.70	4.60e-09	1.04
chr2-5172	chr2	131256287	131256405	+	6.99	0.676	12.500000	12.5	3.0	4.17	7.14e-05	11.22	2.74e-09	0.92
chr2-5553	chr2	148532222	148532340	+	6.99	0.823	11.500000	12.5	2.5	5.00	1.26e-05	26.28	1.74e-13	1.00
chr2-5374	chr2	153755734	153755852	+	6.99	0.763	12.000000	12.5	1.0	12.50	8.32e-10	26.28	1.74e-13	0.96
chr2-5565	chr2	154447638	154447756	+	6.99	0.868	11.500000	12.5	3.0	4.17	7.14e-05	30.53	3.08e-14	1.00
chr3-3643	chr3	15194522	15194640	+	6.99	0.883	10.500000	12.5	1.5	8.33	6.82e-08	21.85	1.45e-12	1.15
chr3-3532	chr3	34539762	34539880	+	6.99	0.882	11.000000	12.5	0.5	25.00	3.09e-13	9.35	1.99e-08	1.04
chr3-3145	chr3	53817157	53817275	+	6.99	0.826	13.000000	12.5	1.5	8.33	6.82e-08	39.92	1.36e-15	0.92
chr3-3342	chr3	69907995	69908113	+	6.99	0.657	12.000000	12.5	3.0	4.17	7.14e-05	17.74	1.54e-11	0.96
chr3-3816	chr3	83894994	83895112	+	6.99	0.827	10.000000	12.5	3.0	4.17	7.14e-05	31.94	1.82e-14	1.15
chr3-3352	chr3	91954726	91954844	+	6.99	0.836	12.000000	12.5	3.0	4.17	7.14e-05	24.42	4.05e-13	1.04
chr3-3453	chr3	95413173	95413291	+	6.99	0.609	11.500000	12.5	2.0	6.25	1.36e-06	28.05	8.19e-14	1.04
chr3-3087	chr3	101176327	101176445	+	6.99	0.762	13.500000	12.5	3.0	4.17	7.14e-05	8.99	3.05e-08	1.00
chr3-3977	chr3	103908977	103909095	+	6.99	0.920	9.500000	12.5	0.5	25.00	3.09e-13	34.60	7.20e-15	1.21
chr3-3186	chr3	115299652	115299770	+	6.99	0.831	13.000000	12.5	2.0	6.25	1.36e-06	23.06	7.79e-13	0.92
chr3-3486	chr3	121894154	121894272	+	6.99	0.849	11.500000	12.5	0.5	25.00	3.09e-13	30.98	2.59e-14	1.04
chr3-3383	chr3	126606555	126606673	+	6.99	0.883	12.000000	12.5	2.0	6.25	1.36e-06	35.18	5.92e-15	1.00
chr3-3294	chr3	136031704	136031822	+	6.99	0.753	12.500000	12.5	3.0	4.17	7.14e-05	15.97	5.05e-11	1.09
chr3-3192	chr3	136498784	136498902	+	6.99	0.851	13.000000	12.5	1.5	8.33	6.82e-08	5.93	2.32e-06	0.92
chr3-3304	chr3	144268893	144269011	+	6.99	0.830	12.500000	12.5	2.0	6.25	1.36e-06	15.61	6.53e-11	1.00
chr3-3114	chr3	153625135	153625253	+	6.99	0.821	13.500000	12.5	2.0	6.25	1.36e-06	13.48	3.34e-10	1.00
chr4-3976	chr4	3586524	3586642	+	6.99	0.757	12.500000	12.5	2.5	5.00	1.26e-05	9.66	1.41e-08	1.04
chr4-4099	chr4	14975400	14975518	+	6.99	0.707	12.000000	12.5	2.5	5.00	1.26e-05	18.53	9.42e-12	1.00
chr4-3872	chr4	19960181	19960299	+	6.99	0.804	13.000000	12.5	1.5	8.33	6.82e-08	15.15	9.09e-11	0.92
chr4-4112	chr4	43626058	43626176	+	6.99	0.731	12.000000	12.5	2.0	6.25	1.36e-06	21.18	2.06e-12	1.00
chr4-4685	chr4	47285760	47285878	+	6.99	0.586	10.000000	12.5	2.5	5.00	1.26e-05	4.11	8.09e-05	1.15
chr4-4017	chr4	62006992	62007110	+	6.99	0.812	12.500000	12.5	1.5	8.33	6.82e-08	7.55	1.94e-07	0.96
chr4-4705	chr4	89199250	89199368	+	6.99	0.917	10.000000	12.5	1.5	8.33	6.82e-08	27.68	9.57e-14	1.15
chr4-4266	chr4	102445946	102446064	+	6.99	0.911	11.500000	12.5	2.5	5.00	1.26e-05	18.05	1.27e-11	1.04
chr4-3916	chr4	106666764	106666882	+	6.99	0.640	13.000000	12.5	2.5	5.00	1.26e-05	17.44	1.87e-11	0.92
chr4-4169	chr4	128806743	128806861	+	6.99	0.790	12.000000	12.5	2.0	6.25	1.36e-06	11.41	2.29e-09	1.00
chr4-3821	chr4	132232796	132232914	+	6.99	0.836	13.500000	12.5	2.5	5.00	1.26e-05	24.71	3.53e-13	0.92
chr4-4173	chr4	132946638	132946756	+	6.99	0.701	12.000000	12.5	2.5	5.00	1.26e-05	12.97	5.10e-10	0.96
chr4-4061	chr4	135063458	135063576	+	6.99	0.723	12.500000	12.5	3.0	4.17	7.14e-05	7.77	1.42e-07	1.00
chr5-3913	chr5	20352961	20353079	+	6.99	0.814	12.000000	12.5	3.0	4.17	7.14e-05	18.53	9.42e-12	1.04
chr5-3914	chr5	22996751	22996869	+	6.99	0.821	12.000000	12.5	1.0	12.50	8.32e-10	13.75	2.69e-10	0.96
chr5-3793	chr5	23480898	23481016	+	6.99	0.807	12.500000	12.5	3.0	4.17	7.14e-05	7.95	1.12e-07	0.96
chr5-3794	chr5	23632840	23632958	+	6.99	0.643	12.500000	12.5	2.0	6.25	1.36e-06	7.34	2.62e-07	0.96
chr5-3704	chr5	30438198	30438316	+	6.99	0.587	13.000000	13.0	1.5	8.67	7.80e-09	4.05	9.36e-05	0.92
chr5-3800	chr5	30524927	30525045	+	6.99	0.741	12.500000	12.5	2.5	5.00	1.26e-05	15.94	3.25e-11	0.96
chr5-4320	chr5	30693933	30694051	+	6.99	0.817	10.500000	12.5	2.5	5.00	1.26e-05	22.08	1.28e-12	1.09
chr5-3802	chr5	32016347	32016465	+	6.99	0.685	12.500000	12.5	3.0	4.17	7.14e-05	22.32	1.13e-12	0.92
chr5-4189	chr5	33886123	33886241	+	6.99	0.790	11.000000	12.5	1.5	8.33	6.82e-08	18.21	1.15e-11	1.04
chr5-3928	chr5	34597972	34598090	+	6.99	0.881	12.000000	12.5	3.0	4.17	7.14e-05	22.81	8.85e-13	1.04
chr5-4201	chr5	64333263	64333381	+	6.99	0.716	11.000000	12.5	2.0	6.25	1.36e-06	5.03	1.20e-05	1.15
chr5-3817	chr5	64557308	64557426	+	6.99	0.629	12.500000	12.5	3.0	4.17	7.14e-05	12.97	5.10e-10	0.96
chr5-3941	chr5	64656552	64656670	+	6.99	0.764	12.000000	12.5	2.5	5.00	1.26e-05	23.06	7.79e-13	1.00
chr5-3826	chr5	76559468	76559586	+	6.99	0.836	12.500000	12.5	1.5	8.33	6.82e-08	4.63	2.62e-05	0.96
chr5-3970	chr5	101027069	101027187	+	6.99	0.823	12.000000	12.5	3.0	4.17	7.14e-05	17.74	1.54e-11	0.96
chr5-4115	chr5	109980211	109980329	+	6.99	0.672	11.500000	12.5	2.5	5.00	1.26e-05	4.10	8.24e-05	1.04
chr5-3856	chr5	115734910	115735028	+	6.99	0.823	12.500000	12.5	2.5	5.00	1.26e-05	6.51	9.04e-07	0.92
chr5-4123	chr5	115921277	115921395	+	6.99	0.821	11.500000	12.5	2.0	6.25	1.36e-06	8.11	9.12e-08	1.09
chr5-3858	chr5	117763512	117763630	+	6.99	0.842	12.500000	12.5	1.5	8.33	6.82e-08	14.93	1.07e-10	0.96
chr5-3993	chr5	123202517	123202635	+	6.99	0.778	12.000000	12.5	3.0	4.17	7.14e-05	19.77	4.53e-12	0.96
chr5-3882	chr5	136353158	136353276	+	6.99	0.846	12.500000	12.5	2.0	6.25	1.36e-06	17.90	1.40e-11	1.04
chr5-3778	chr5	143194090	143194208	+	6.99	0.758	13.000000	12.5	2.5	5.00	1.26e-05	18.53	9.42e-12	1.04
chr6-3396	chr6	22348500	22348618	+	6.99	0.776	12.500000	12.5	3.0	4.17	7.14e-05	16.47	3.56e-11	0.92
chr6-3502	chr6	24466326	24466444	+	6.99	0.867	12.000000	12.5	3.0	4.17	7.14e-05	7.36	2.52e-07	1.09
chr6-3282	chr6	29093781	29093899	+	6.99	0.852	13.000000	12.5	2.0	6.25	1.36e-06	24.91	2.01e-13	0.96
chr6-3505	chr6	29890527	29890645	+	6.99	0.780	12.000000	12.5	2.0	6.25	1.36e-06	18.05	1.27e-11	0.96
chr6-3403	chr6	33998236	33998354	+	6.99	0.774	12.500000	12.5	2.5	5.00	1.26e-05	12.28	1.01e-09	0.96
chr6-3641	chr6	38942083	38942201	+	6.99	0.787	11.500000	12.5	3.0	4.17	7.14e-05	16.61	3.25e-11	1.00
chr6-3414	chr6	47884666	47884784	+	6.99	0.778	12.500000	12.5	2.0	6.25	1.36e-06	19.40	5.61e-12	0.96
chr6-3518	chr6	48597113	48597231	+	6.99	0.839	12.000000	12.5	2.0	6.25	1.36e-06	10.33	6.78e-09	1.00
chr6-3417	chr6	51745425	51745543	+	6.99	0.836	12.500000	12.5	2.0	6.25	1.36e-06	34.03	8.72e-15	1.04
chr6-3423	chr6	54082893	54083011	+	6.99	0.788	12.500000	12.5	2.5	5.00	1.26e-05	9.39	1.89e-08	1.00
chr6-3545	chr6	85347329	85347447	+	6.99	0.828	12.000000	12.5	3.0	4.17	7.14e-05	32.95	1.27e-14	0.96
chr6-3224	chr6	94098219	94098337	+	6.99	0.614	13.500000	12.5	3.0	4.17	7.14e-05	10.81	4.11e-09	0.92
chr6-3450	chr6	99309115	99309233	+	6.99	0.710	12.500000	12.5	3.0	4.17	7.14e-05	19.22	6.24e-12	0.92
chr6-3458	chr6	115293226	115293344	+	6.99	0.826	12.500000	12.5	3.0	4.17	7.14e-05	12.14	1.15e-09	0.96
chr6-3832	chr6	128736523	128736641	+	6.99	0.847	11.000000	12.5	2.5	5.00	1.26e-05	15.04	9.86e-11	1.09
chr6-3484	chr6	134353105	134353223	+	6.99	0.850	12.500000	12.5	3.0	4.17	7.14e-05	28.05	8.19e-14	1.00
chr6-3485	chr6	134826953	134827071	+	6.99	0.807	12.500000	12.5	2.5	5.00	1.26e-05	26.96	1.30e-13	0.96
chr6-3487	chr6	136742805	136742923	+	6.99	0.643	12.500000	12.5	2.5	5.00	1.26e-05	9.10	1.72e-08	0.96
chr7-4164	chr7	20435105	20435223	+	6.99	0.758	12.000000	12.5	1.5	8.33	6.82e-08	6.81	5.70e-07	0.96
chr7-4167	chr7	25821130	25821248	+	6.99	0.870	12.000000	12.5	2.0	6.25	1.36e-06	27.68	9.57e-14	1.00
chr7-4173	chr7	30864829	30864947	+	6.99	0.729	12.000000	12.5	1.0	12.50	8.32e-10	32.95	1.27e-14	1.00
chr7-4044	chr7	31863227	31863345	+	6.99	0.750	12.500000	12.5	2.5	5.00	1.26e-05	14.12	1.99e-10	0.92
chr7-4182	chr7	38810054	38810172	+	6.99	0.787	12.000000	12.5	2.0	6.25	1.36e-06	14.12	1.99e-10	0.96
chr7-4308	chr7	72464288	72464406	+	6.99	0.879	11.500000	12.5	2.0	6.25	1.36e-06	9.88	1.09e-08	1.04
chr7-4311	chr7	73337555	73337673	+	6.99	0.833	11.500000	12.5	0.5	25.00	3.09e-13	7.47	2.17e-07	1.00
chr7-4342	chr7	106377994	106378112	+	6.99	0.863	11.500000	12.5	1.5	8.33	6.82e-08	31.45	2.18e-14	1.00
chr7-4093	chr7	108035166	108035284	+	6.99	0.840	12.500000	12.5	1.0	12.50	8.32e-10	23.32	6.86e-13	0.92
chr7-3987	chr7	108416112	108416230	+	6.99	0.839	13.000000	12.5	1.5	8.33	6.82e-08	17.02	2.47e-11	0.92
chr7-4100	chr7	108689787	108689905	+	6.99	0.716	12.500000	12.5	2.0	6.25	1.36e-06	4.14	7.66e-05	1.04
chr7-3899	chr7	117379818	117379936	+	6.99	0.825	13.500000	12.5	3.0	4.17	7.14e-05	12.43	8.85e-10	0.96
chr7-3994	chr7	118100136	118100254	+	6.99	0.711	13.000000	12.5	2.5	5.00	1.26e-05	17.59	1.70e-11	0.92
chr7-3904	chr7	123471507	123471625	+	6.99	0.746	13.500000	12.5	3.0	4.17	7.14e-05	5.67	3.63e-06	0.92
chr7-4510	chr7	123788776	123788894	+	6.99	0.689	11.000000	12.5	3.0	4.17	7.14e-05	24.71	3.53e-13	1.04
chr7-4119	chr7	128303876	128303994	+	6.99	0.794	12.500000	12.5	3.0	4.17	7.14e-05	15.04	9.86e-11	0.96
chr7-4126	chr7	133819383	133819501	+	6.99	0.667	12.500000	12.5	1.5	8.33	6.82e-08	9.52	1.63e-08	0.96
chr7-4255	chr7	135696986	135697104	+	6.99	0.825	12.000000	12.5	1.5	8.33	6.82e-08	18.87	7.68e-12	1.00
chr7-3827	chr7	137775182	137775300	+	6.99	0.690	14.000000	12.5	3.0	4.17	7.14e-05	19.40	5.61e-12	0.92
chr7-3734	chr7	148194339	148194457	+	6.99	0.704	14.500000	14.5	3.5	4.14	1.86e-05	5.00	1.25e-05	0.92
chr7-4267	chr7	149539937	149540055	+	6.99	0.889	12.000000	12.5	2.0	6.25	1.36e-06	4.91	1.51e-05	0.96
chr7-4021	chr7	149861678	149861796	+	6.99	0.860	13.000000	13.0	2.5	5.20	2.38e-06	16.35	3.89e-11	1.00
chr7-4271	chr7	150280791	150280909	+	6.99	0.859	12.000000	12.5	1.5	8.33	6.82e-08	8.58	5.02e-08	1.00
chr8-3572	chr8	23318152	23318270	+	6.99	0.780	11.500000	12.5	2.0	6.25	1.36e-06	25.32	2.68e-13	1.00
chr8-3483	chr8	26474840	26474958	+	6.99	0.705	12.000000	12.5	2.0	6.25	1.36e-06	6.83	5.51e-07	1.00
chr8-3582	chr8	32324512	32324630	+	6.99	0.944	11.500000	12.5	1.0	12.50	8.32e-10	11.41	2.29e-09	1.04
chr8-3416	chr8	87037784	87037902	+	6.99	0.821	12.500000	12.5	2.5	5.00	1.26e-05	23.06	7.79e-13	0.92
chr8-3423	chr8	93364133	93364251	+	6.99	0.590	12.500000	12.5	3.0	4.17	7.14e-05	7.55	1.94e-07	0.92
chr8-3155	chr8	93902775	93902893	+	6.99	0.833	14.000000	13.0	3.0	4.33	1.61e-05	8.61	4.80e-08	0.96
chr8-3248	chr8	97009299	97009417	+	6.99	0.774	13.500000	13.5	3.0	4.50	1.61e-05	11.28	2.58e-09	0.92
chr8-3520	chr8	108217739	108217857	+	6.99	0.602	12.000000	12.5	3.0	4.17	7.14e-05	15.49	7.10e-11	0.96
chr8-3899	chr8	124275439	124275557	+	6.99	0.852	10.500000	12.5	2.0	6.25	1.36e-06	16.88	2.71e-11	1.09
chr8-3556	chr8	127392681	127392799	+	6.99	0.797	12.000000	12.5	1.5	8.33	6.82e-08	17.74	1.54e-11	1.00
chr8-3782	chr8	128012857	128012975	+	6.99	0.800	11.000000	12.5	2.5	5.00	1.26e-05	6.76	6.09e-07	1.09
chr9-3310	chr9	13322624	13322742	+	6.99	0.746	12.500000	12.5	2.5	5.00	1.26e-05	19.93	2.60e-12	0.96
chr9-3416	chr9	14440805	14440923	+	6.99	0.781	12.000000	13.0	3.0	4.33	1.61e-05	9.98	9.83e-09	1.00
chr9-3314	chr9	16037374	16037492	+	6.99	0.787	12.500000	12.5	2.5	5.00	1.26e-05	5.66	3.73e-06	0.96
chr9-3318	chr9	21152732	21152850	+	6.99	0.757	12.500000	12.5	3.0	4.17	7.14e-05	14.83	1.16e-10	1.04
chr9-3624	chr9	29458332	29458450	+	6.99	0.758	11.000000	12.5	3.0	4.17	7.14e-05	7.75	1.48e-07	1.09
chr9-3438	chr9	44094633	44094751	+	6.99	0.687	12.000000	12.5	2.5	5.00	1.26e-05	9.19	2.41e-08	0.96
chr9-3235	chr9	44954429	44954547	+	6.99	0.732	13.000000	12.5	3.0	4.17	7.14e-05	20.97	2.32e-12	0.92
chr9-3917	chr9	46162281	46162399	+	6.99	0.845	10.000000	12.5	2.0	6.25	1.36e-06	27.31	1.11e-13	1.21
chr9-3474	chr9	67144486	67144604	+	6.99	0.719	12.000000	12.5	3.0	4.17	7.14e-05	7.25	1.94e-07	1.04
chr9-3367	chr9	68706817	68706935	+	6.99	0.817	12.500000	13.0	1.0	13.00	6.36e-11	23.06	7.79e-13	0.96
chr9-3822	chr9	74718876	74718994	+	6.99	0.697	10.500000	12.5	1.5	8.33	6.82e-08	11.22	2.74e-09	1.15
chr9-3597	chr9	107579847	107579965	+	6.99	0.839	11.500000	12.5	1.5	8.33	6.82e-08	4.94	9.42e-06	1.04
chr9-3388	chr9	108342675	108342793	+	6.99	0.681	12.500000	12.5	2.0	6.25	1.36e-06	6.11	1.73e-06	0.96
chr9-3405	chr9	121367707	121367825	+	6.99	0.868	12.500000	12.5	1.0	12.50	8.32e-10	22.56	1.00e-12	0.96
chr9-3302	chr9	122017278	122017396	+	6.99	0.761	13.000000	12.5	3.0	4.17	7.14e-05	21.40	1.84e-12	0.92
chr9-3408	chr9	122059261	122059379	+	6.99	0.787	12.500000	12.5	3.0	4.17	7.14e-05	25.01	3.08e-13	0.96
chr9-3409	chr9	122157445	122157563	+	6.99	0.868	12.500000	12.5	3.0	4.17	7.14e-05	7.86	1.26e-07	0.92
chr10-3382	chr10	5559326	5559444	+	6.99	0.766	13.000000	12.5	3.0	4.17	7.14e-05	30.98	2.59e-14	0.92
chr10-3626	chr10	24311080	24311198	+	6.99	0.897	12.000000	12.5	1.0	12.50	8.32e-10	12.00	1.31e-09	1.04
chr10-3847	chr10	40724239	40724357	+	6.99	0.909	11.000000	12.5	2.5	5.00	1.26e-05	25.95	2.01e-13	1.09
chr10-3418	chr10	59545342	59545460	+	6.99	0.785	13.000000	12.5	2.5	5.00	1.26e-05	4.75	2.07e-05	0.96
chr10-3665	chr10	66568258	66568376	+	6.99	0.634	12.000000	12.5	2.5	5.00	1.26e-05	6.35	1.16e-06	0.96
chr10-3433	chr10	77768962	77769080	+	6.99	0.733	13.000000	12.5	3.0	4.17	7.14e-05	8.87	3.50e-08	0.92
chr10-3563	chr10	88257576	88257694	+	6.99	0.731	12.500000	12.5	3.0	4.17	7.14e-05	4.27	5.67e-05	0.92
chr10-3360	chr10	98657393	98657511	+	6.99	0.708	13.500000	12.5	2.5	5.00	1.26e-05	5.32	6.83e-06	0.92
chr10-4052	chr10	124975510	124975628	+	6.99	0.902	10.500000	12.5	1.0	12.50	8.32e-10	25.32	2.68e-13	1.09
chr11-4769	chr11	16983053	16983171	+	6.99	0.824	12.000000	12.5	1.5	8.33	6.82e-08	13.31	3.85e-10	0.96
chr11-5083	chr11	49921694	49921812	+	6.99	0.775	11.000000	12.5	1.0	12.50	8.32e-10	4.91	1.51e-05	1.04
chr11-4802	chr11	59116332	59116450	+	6.99	0.849	12.000000	12.5	3.0	4.17	7.14e-05	9.23	2.30e-08	0.96
chr11-4561	chr11	66719455	66719573	+	6.99	0.742	13.000000	12.5	0.5	25.00	3.09e-13	27.31	1.11e-13	0.96
chr11-4563	chr11	67265155	67265273	+	6.99	0.708	13.000000	12.5	3.0	4.17	7.14e-05	6.87	5.14e-07	0.96
chr11-5121	chr11	71487992	71488110	+	6.99	0.907	11.000000	12.5	0.5	25.00	3.09e-13	35.18	5.92e-15	1.09
chr11-4817	chr11	72232459	72232577	+	6.99	0.735	12.000000	12.5	2.5	5.00	1.26e-05	25.95	2.01e-13	0.96
chr11-4820	chr11	72999810	72999928	+	6.99	0.708	12.000000	12.5	1.5	8.33	6.82e-08	23.59	6.02e-13	0.96
chr11-4576	chr11	75578134	75578252	+	6.99	0.705	13.000000	12.5	2.0	6.25	1.36e-06	4.69	2.36e-05	0.92
chr11-4595	chr11	98579299	98579417	+	6.99	0.828	13.000000	12.5	1.5	8.33	6.82e-08	23.32	6.86e-13	0.92
chr11-5018	chr11	110325358	110325476	+	6.99	0.817	11.500000	12.5	3.0	4.17	7.14e-05	14.03	2.15e-10	1.00
chr11-5036	chr11	119208602	119208720	+	6.99	0.833	11.500000	12.5	2.0	6.25	1.36e-06	19.22	6.24e-12	1.00
chr12-2527	chr12	8566801	8566919	+	6.99	0.880	12.000000	13.0	1.0	13.00	6.36e-11	37.74	2.61e-15	1.00
chr12-2713	chr12	17785294	17785412	+	6.99	0.927	11.000000	12.5	0.5	25.00	3.09e-13	4.92	1.48e-05	1.04
chr12-2384	chr12	33143390	33143508	+	6.99	0.800	13.000000	12.5	3.0	4.17	7.14e-05	19.77	4.53e-12	0.92
chr12-2543	chr12	47824113	47824231	+	6.99	0.778	12.000000	12.5	1.5	8.33	6.82e-08	14.52	1.47e-10	0.96
chr12-2739	chr12	75032413	75032531	+	6.99	0.900	11.000000	12.5	0.5	25.00	3.09e-13	15.04	9.86e-11	1.04
chr12-2658	chr12	75421413	75421531	+	6.99	0.826	11.500000	12.5	1.5	8.33	6.82e-08	13.84	2.50e-10	1.04
chr12-2572	chr12	81387043	81387161	+	6.99	0.778	12.000000	12.5	3.0	4.17	7.14e-05	23.06	7.79e-13	0.96
chr12-2584	chr12	87473836	87473954	+	6.99	0.945	12.000000	12.5	2.5	5.00	1.26e-05	33.48	1.05e-14	1.04
chr12-2490	chr12	87743833	87743951	+	6.99	0.875	12.500000	12.5	2.0	6.25	1.36e-06	39.17	1.69e-15	1.00
chr12-2493	chr12	88615951	88616069	+	6.99	0.863	12.500000	12.5	1.0	12.50	8.32e-10	17.30	2.05e-11	0.96
chr12-2420	chr12	92543608	92543726	+	6.99	0.753	13.000000	12.5	1.5	8.33	6.82e-08	17.16	2.26e-11	0.92
chr12-2593	chr12	101404524	101404642	+	6.99	0.859	12.000000	12.5	1.0	12.50	8.32e-10	10.87	3.88e-09	1.00
chr12-2429	chr12	109316499	109316617	+	6.99	0.844	13.000000	12.5	2.5	5.00	1.26e-05	34.03	8.72e-15	0.96
chr13-2786	chr13	13688375	13688493	+	6.99	0.875	13.000000	12.5	1.5	8.33	6.82e-08	16.35	3.89e-11	0.92
chr13-2872	chr13	17928705	17928823	+	6.99	0.776	12.500000	12.5	3.0	4.17	7.14e-05	7.55	1.94e-07	1.04
chr13-3058	chr13	18871648	18871766	+	6.99	0.714	11.500000	12.5	2.5	5.00	1.26e-05	4.76	2.02e-05	1.04
chr13-3287	chr13	29536888	29537006	+	6.99	0.768	10.500000	12.5	3.0	4.17	7.14e-05	25.32	2.68e-13	1.09
chr13-2887	chr13	30658811	30658929	+	6.99	0.800	12.500000	12.5	2.5	5.00	1.26e-05	25.63	2.32e-13	0.96
chr13-2795	chr13	31174434	31174552	+	6.99	0.818	13.000000	12.5	2.5	5.00	1.26e-05	25.32	2.68e-13	0.92
chr13-2889	chr13	32992622	32992740	+	6.99	0.806	12.500000	12.5	1.5	8.33	6.82e-08	5.57	4.39e-06	1.04
chr13-2894	chr13	37457300	37457418	+	6.99	0.691	12.500000	12.5	2.5	5.00	1.26e-05	8.91	3.34e-08	0.92
chr13-2896	chr13	37841571	37841689	+	6.99	0.776	12.500000	12.5	3.0	4.17	7.14e-05	4.76	2.02e-05	0.92
chr13-2803	chr13	41950613	41950731	+	6.99	0.750	13.000000	12.5	1.5	8.33	6.82e-08	24.42	4.05e-13	0.96
chr13-3176	chr13	43278376	43278494	+	6.99	0.811	11.000000	12.5	2.5	5.00	1.26e-05	25.63	2.32e-13	1.04
chr13-2724	chr13	44435561	44435679	+	6.99	0.735	13.500000	14.0	3.0	4.67	3.40e-06	30.98	2.59e-14	0.92
chr13-2916	chr13	59943647	59943765	+	6.99	0.687	12.500000	12.5	2.5	5.00	1.26e-05	4.22	6.35e-05	0.96
chr13-2822	chr13	70726033	70726151	+	6.99	0.844	13.000000	12.5	2.5	5.00	1.26e-05	22.32	1.13e-12	0.96
chr13-2826	chr13	76750933	76751051	+	6.99	0.788	13.000000	12.5	1.5	8.33	6.82e-08	15.73	6.00e-11	0.92
chr13-2947	chr13	110257520	110257638	+	6.99	0.680	12.500000	12.5	2.0	6.25	1.36e-06	19.77	4.53e-12	0.92
chr14-2361	chr14	3209539	3209657	+	6.99	0.911	12.000000	12.5	1.5	8.33	6.82e-08	25.01	3.08e-13	1.00
chr14-2363	chr14	8239861	8239979	+	6.99	0.804	12.000000	12.5	2.5	5.00	1.26e-05	74.14	9.31e-19	1.00
chr14-2448	chr14	20637275	20637393	+	6.99	0.842	11.500000	12.5	2.5	5.00	1.26e-05	28.44	7.00e-14	1.21
chr14-2228	chr14	21077805	21077923	+	6.99	0.765	13.000000	12.5	1.0	12.50	8.32e-10	8.76	4.01e-08	0.96
chr14-2449	chr14	22342595	22342713	+	6.99	0.821	11.500000	12.5	2.0	6.25	1.36e-06	22.56	1.00e-12	1.00
chr14-2553	chr14	27196300	27196418	+	6.99	0.917	11.000000	12.5	0.5	25.00	3.09e-13	30.08	3.65e-14	1.04
chr14-2300	chr14	44664385	44664503	+	6.99	0.914	12.500000	12.5	1.5	8.33	6.82e-08	7.36	2.52e-07	0.92
chr14-2404	chr14	62959759	62959877	+	6.99	0.742	12.000000	12.5	3.0	4.17	7.14e-05	11.14	8.13e-09	0.96
chr14-2604	chr14	68292816	68292934	+	6.99	0.817	11.000000	12.5	2.5	5.00	1.26e-05	30.08	3.65e-14	1.21
chr14-2419	chr14	75376246	75376364	+	6.99	0.768	12.000000	12.5	2.5	5.00	1.26e-05	6.90	4.97e-07	0.96
